domain,communication_metric,model,horizon_s,target,severity,samples,communication_mean,MAE,MAE_CI_lower,MAE_CI_upper,RMSE,RMSE_CI_lower,RMSE_CI_upper
see_v2x,aoi_mean_s,ca_dtnet,5,vehicle_count,Q4-severe,18,0.025523084200470312,0.8650114506497918,0.8108045088319776,0.9168324420628597,1.5031929895997096,1.4093200204037988,1.5929140608498467
see_v2x,aoi_mean_s,ca_dtnet,10,flow_proxy,Q1-mild,19,0.022283136818086885,14766.701123301298,13383.07713400442,16256.79044018881,25557.00851247533,23428.4678282319,27746.29291791346
see_v2x,aoi_mean_s,ca_dtnet,10,flow_proxy,Q2-moderate,18,0.022556692118907328,15718.50325864361,14669.509829320668,16760.058496715585,26586.620403931807,24789.82931105299,28567.89573412246
see_v2x,aoi_mean_s,ca_dtnet,10,flow_proxy,Q3-high,19,0.022975109456279584,18389.10724945168,16914.543670565094,19716.03413475042,33245.17711985797,30018.588727136725,35931.09689237361
see_v2x,aoi_mean_s,ca_dtnet,10,flow_proxy,Q4-severe,18,0.025523084200470312,14325.499328061573,13445.75718210987,15316.636757710594,25067.64106161102,23392.097649427265,26850.45988865745
see_v2x,aoi_mean_s,ca_dtnet,10,speed_mean_kmh,Q1-mild,19,0.022283136818086885,3.631561531747897,3.419849558837733,3.8462643381318635,6.436254759198877,5.986281800726149,6.921513731313522
see_v2x,aoi_mean_s,ca_dtnet,10,speed_mean_kmh,Q2-moderate,18,0.022556692118907328,4.2535176418063765,3.858771944413426,4.657625163472767,8.22630668130383,7.2285068330069695,9.215774534903717
see_v2x,aoi_mean_s,ca_dtnet,10,speed_mean_kmh,Q3-high,19,0.022975109456279584,5.220037441852784,4.650082819572978,5.873124805653828,9.514464409750671,8.296257583137093,10.632102379767424
see_v2x,aoi_mean_s,ca_dtnet,10,speed_mean_kmh,Q4-severe,18,0.025523084200470312,3.581211333932047,3.2663358423894904,3.9418528313621857,6.727075534954476,5.925971678523453,7.460076760815392
see_v2x,aoi_mean_s,ca_dtnet,10,vehicle_count,Q1-mild,19,0.022283136818086885,1.228588967194362,1.1215434099142008,1.336777588909669,2.066850687384653,1.896111805636224,2.238654892593586
see_v2x,aoi_mean_s,ca_dtnet,10,vehicle_count,Q2-moderate,18,0.022556692118907328,1.3852325806831556,1.340482170684566,1.4383618332841845,2.302296619892259,2.1886466090800076,2.4328297340775435
see_v2x,aoi_mean_s,ca_dtnet,10,vehicle_count,Q3-high,19,0.022975109456279584,1.5011297607440002,1.4278738817957588,1.5591766636305928,2.720533019196871,2.5325027835827454,2.86029127743319
see_v2x,aoi_mean_s,ca_dtnet,10,vehicle_count,Q4-severe,18,0.025523084200470312,0.9588048258549536,0.9128711112957981,1.013801495114854,1.6659051881173348,1.5906758009825908,1.7415893517908596
see_v2x,aoi_mean_s,ca_dtnet,30,flow_proxy,Q1-mild,19,0.022283136818086885,14376.514986775304,13799.752884861424,14914.28727188497,25518.568532640784,24533.004182675315,26510.75934445128
see_v2x,aoi_mean_s,ca_dtnet,30,flow_proxy,Q2-moderate,18,0.022556692118907328,14459.804809202224,13998.942209386953,14903.757581670572,25581.391802273378,24331.068539121476,26885.98777714206
see_v2x,aoi_mean_s,ca_dtnet,30,flow_proxy,Q3-high,19,0.022975109456279584,15128.788714753635,14173.964370290758,16099.496630008342,25065.601641718815,23420.287793440828,26671.098656210284
see_v2x,aoi_mean_s,ca_dtnet,30,flow_proxy,Q4-severe,18,0.025523084200470312,15060.067204454852,14147.733761032148,15856.073944609614,26373.126421828827,24741.838886544705,27950.971087369508
see_v2x,aoi_mean_s,ca_dtnet,30,speed_mean_kmh,Q1-mild,19,0.022283136818086885,3.783614473933039,3.4396258685362966,4.156992230128815,7.067437199960219,6.335146787088259,7.845806809209272
see_v2x,aoi_mean_s,ca_dtnet,30,speed_mean_kmh,Q2-moderate,18,0.022556692118907328,3.7038933312116473,3.4732589766862327,3.935952256266215,6.756172216715303,6.270340091084388,7.232960247880142
see_v2x,aoi_mean_s,ca_dtnet,30,speed_mean_kmh,Q3-high,19,0.022975109456279584,4.621281981361012,4.255980226858477,5.065657887587069,8.877119233921002,7.883216876420579,9.849341881498072
see_v2x,aoi_mean_s,ca_dtnet,30,speed_mean_kmh,Q4-severe,18,0.025523084200470312,4.816178393175222,4.504347110078803,5.115710891826198,8.837489567246037,8.052293730673318,9.697802610694701
see_v2x,aoi_mean_s,ca_dtnet,30,vehicle_count,Q1-mild,19,0.022283136818086885,1.4237908064628886,1.2286803974386924,1.601319042452214,2.5354068742663074,2.2249385274184243,2.871602070935363
see_v2x,aoi_mean_s,ca_dtnet,30,vehicle_count,Q2-moderate,18,0.022556692118907328,1.9223301903369685,1.8752997076679532,1.9697567724956693,3.392156301183682,3.3128912510588178,3.4786254175243583
see_v2x,aoi_mean_s,ca_dtnet,30,vehicle_count,Q3-high,19,0.022975109456279584,1.8077439318660675,1.6789720577379281,1.900306178148594,3.1743755250191854,2.9335046792663344,3.340907119588019
see_v2x,aoi_mean_s,ca_dtnet,30,vehicle_count,Q4-severe,18,0.025523084200470312,1.134357330133995,1.051515337497588,1.217489769295763,1.9147185811560936,1.788868344757599,2.058456710321408
see_v2x,aoi_mean_s,graph_gru,5,flow_proxy,Q1-mild,19,0.022283136818086885,11935.277791467279,10354.123750914463,13474.511686229322,19276.467236994642,16893.625451798536,21673.20838995721
see_v2x,aoi_mean_s,graph_gru,5,flow_proxy,Q2-moderate,18,0.022556692118907328,14774.046065396707,14138.165683489267,15312.543207134606,23631.758122931926,22778.665019372835,24470.401854347376
see_v2x,aoi_mean_s,graph_gru,5,flow_proxy,Q3-high,19,0.022975109456279584,14604.652564748701,13678.095911640108,15618.086231803443,24203.847181266978,22659.96749940695,25893.143407291373
see_v2x,aoi_mean_s,graph_gru,5,flow_proxy,Q4-severe,18,0.025523084200470312,12979.957772146694,11669.456413138616,14185.091607560054,22357.27063383667,20354.881507663547,24336.987843620034
see_v2x,aoi_mean_s,graph_gru,5,speed_mean_kmh,Q1-mild,19,0.022283136818086885,3.3826711717562485,3.1355311255850475,3.6395024122254913,5.822757095894683,5.250285079251058,6.378281265705417
see_v2x,aoi_mean_s,graph_gru,5,speed_mean_kmh,Q2-moderate,18,0.022556692118907328,3.9836928615568863,3.7124926955396296,4.269051853765296,7.088696081120713,6.349415927514218,7.868969529739712
see_v2x,aoi_mean_s,graph_gru,5,speed_mean_kmh,Q3-high,19,0.022975109456279584,4.88840160277389,4.38448478891518,5.394176925216441,8.98329511741911,7.946809469336664,10.067337366689062
see_v2x,aoi_mean_s,graph_gru,5,speed_mean_kmh,Q4-severe,18,0.025523084200470312,3.577386506289694,3.2410938327890757,3.9643052507234424,6.236230631824116,5.49211653668314,7.076962062230227
see_v2x,aoi_mean_s,graph_gru,5,vehicle_count,Q1-mild,19,0.022283136818086885,0.9374434379469463,0.8555633287799048,1.0200100721575376,1.5056375107651596,1.3848638455111772,1.633295875477135
see_v2x,aoi_mean_s,graph_gru,5,vehicle_count,Q2-moderate,18,0.022556692118907328,1.1131529167609333,1.0615771575888153,1.1687958887610748,1.75734960591831,1.6886420367723616,1.8274551438738356
see_v2x,aoi_mean_s,graph_gru,5,vehicle_count,Q3-high,19,0.022975109456279584,1.1057569810094665,1.065502495285075,1.1440775920921225,1.924788998098843,1.8268593096756414,2.0094193093278947
see_v2x,aoi_mean_s,graph_gru,5,vehicle_count,Q4-severe,18,0.025523084200470312,0.9320842713863369,0.8630689040962715,0.995107854357829,1.5836118641682602,1.4364789172459174,1.7282409437948785
see_v2x,aoi_mean_s,graph_gru,10,flow_proxy,Q1-mild,19,0.022283136818086885,16075.801113209558,14064.55207442683,18212.1070248683,26196.915382731426,23522.834134601584,28817.604718220806
see_v2x,aoi_mean_s,graph_gru,10,flow_proxy,Q2-moderate,18,0.022556692118907328,18807.313856508525,17864.483160245145,19691.717442201174,30222.845782984554,28848.838949042456,31480.32473865877
see_v2x,aoi_mean_s,graph_gru,10,flow_proxy,Q3-high,19,0.022975109456279584,18249.770194909885,16986.223132882635,19274.346947849877,29592.71165061744,27386.995373250043,31422.220451996414
see_v2x,aoi_mean_s,graph_gru,10,flow_proxy,Q4-severe,18,0.025523084200470312,16672.12729547325,15285.267867151324,17946.81122324258,27701.836001281103,25565.926999539577,29674.123447453625
see_v2x,aoi_mean_s,graph_gru,10,speed_mean_kmh,Q1-mild,19,0.022283136818086885,3.8605761985088862,3.547474391253964,4.176695246921147,6.039798338993992,5.606137291308399,6.522336336278275
see_v2x,aoi_mean_s,graph_gru,10,speed_mean_kmh,Q2-moderate,18,0.022556692118907328,4.667018562057168,4.32735038923792,4.985283682366665,7.898053296227311,7.051382147981637,8.73031883560169
see_v2x,aoi_mean_s,graph_gru,10,speed_mean_kmh,Q3-high,19,0.022975109456279584,5.288418170272273,4.743512670702254,5.863408618421974,9.122545195564834,7.915153265461119,10.223874291073095
see_v2x,aoi_mean_s,graph_gru,10,speed_mean_kmh,Q4-severe,18,0.025523084200470312,4.091980311243443,3.8080751034973717,4.402053583502712,6.807871131069841,6.24643646046717,7.38769222495061
see_v2x,aoi_mean_s,graph_gru,10,vehicle_count,Q1-mild,19,0.022283136818086885,1.3148210365139454,1.2165640205379649,1.4225103099884358,2.1714300404337017,1.984675008515826,2.3443869969954814
see_v2x,aoi_mean_s,graph_gru,10,vehicle_count,Q2-moderate,18,0.022556692118907328,1.5262165169844624,1.473954710245001,1.5795234446986035,2.495970922186108,2.4093495015735176,2.5813503266994684
see_v2x,aoi_mean_s,graph_gru,10,vehicle_count,Q3-high,19,0.022975109456279584,1.4326152814164148,1.3706693483938108,1.4952660791716104,2.4550011989774734,2.324722367371332,2.574035355798413
see_v2x,aoi_mean_s,graph_gru,10,vehicle_count,Q4-severe,18,0.025523084200470312,1.1423055465399095,1.0888921073858404,1.1978993010798846,1.8917154624487411,1.8060202849297844,1.9909979250654275
see_v2x,aoi_mean_s,graph_gru,30,flow_proxy,Q1-mild,19,0.022283136818086885,16102.68670660382,15554.456931852988,16652.17935403265,26402.385954006582,25421.87500382338,27417.18550862445
see_v2x,aoi_mean_s,graph_gru,30,flow_proxy,Q2-moderate,18,0.022556692118907328,16442.699592403904,15815.881080870784,17131.52423836213,26266.95787843172,24895.93976210817,27957.844542460683
see_v2x,aoi_mean_s,graph_gru,30,flow_proxy,Q3-high,19,0.022975109456279584,16932.932952580984,16198.415366025094,17684.361022864847,27336.824489168575,26035.772600228895,28505.52768664027
see_v2x,aoi_mean_s,graph_gru,30,flow_proxy,Q4-severe,18,0.025523084200470312,14220.18594858679,13714.015889274311,14855.049708334089,22924.772319820022,21727.04708976506,24169.716354975226
see_v2x,aoi_mean_s,graph_gru,30,speed_mean_kmh,Q1-mild,19,0.022283136818086885,4.206533918203687,3.9515754564094925,4.498469370694469,6.603095079520157,6.08356900165755,7.207259775890671
see_v2x,aoi_mean_s,graph_gru,30,speed_mean_kmh,Q2-moderate,18,0.022556692118907328,4.127846252555468,3.945804267768888,4.335059871977941,6.423638455827959,6.036789311834352,6.871430185617446
see_v2x,aoi_mean_s,graph_gru,30,speed_mean_kmh,Q3-high,19,0.022975109456279584,4.861945496018759,4.468873171485369,5.298981680207971,8.45948285671838,7.466698291957981,9.458954966097656
see_v2x,aoi_mean_s,graph_gru,30,speed_mean_kmh,Q4-severe,18,0.025523084200470312,4.957878154783252,4.698452609901001,5.249138172622863,8.370111153234461,7.749846237271571,9.030592703395035
see_v2x,aoi_mean_s,graph_gru,30,vehicle_count,Q1-mild,19,0.022283136818086885,1.4759771422671846,1.341879257288676,1.6088642768166528,2.4955138709910556,2.2730066547126793,2.7256260148031024
see_v2x,aoi_mean_s,graph_gru,30,vehicle_count,Q2-moderate,18,0.022556692118907328,1.904598331317469,1.8344135717325007,1.9795398134758166,3.165324272951215,3.0276710722190727,3.314344533790397
see_v2x,aoi_mean_s,graph_gru,30,vehicle_count,Q3-high,19,0.022975109456279584,1.683999924530437,1.5434617522654148,1.8125475564707736,2.841433810049505,2.6390818726623784,3.044195418468728
see_v2x,aoi_mean_s,graph_gru,30,vehicle_count,Q4-severe,18,0.025523084200470312,1.2862799419722162,1.2417114216408196,1.3268422702160603,2.069350322340283,1.977500021646378,2.169223477571053
see_v2x,aoi_mean_s,historical_average,5,flow_proxy,Q1-mild,19,0.022283136818086885,17796.239185067905,17164.120175977707,18388.1626457644,29405.6430365938,28087.723167370423,30872.75328879548
see_v2x,aoi_mean_s,historical_average,5,flow_proxy,Q2-moderate,18,0.022556692118907328,19662.611228778693,18718.63043658248,20571.209107597857,32113.639513354676,30660.086790404486,33557.69189906296
see_v2x,aoi_mean_s,historical_average,5,flow_proxy,Q3-high,19,0.022975109456279584,18364.43762451686,17234.808766360384,19520.192734515647,30911.715261459198,29147.46021987061,32629.500230651483
see_v2x,aoi_mean_s,historical_average,5,flow_proxy,Q4-severe,18,0.025523084200470312,19333.108877130555,18514.553793318308,20130.080040546192,30779.20176295918,29507.36982693965,32171.81538831905
see_v2x,aoi_mean_s,historical_average,5,speed_mean_kmh,Q1-mild,19,0.022283136818086885,5.489080111123259,5.278945858115814,5.698294312205558,8.34544334620466,7.753865878673217,8.96677220224136
see_v2x,aoi_mean_s,historical_average,5,speed_mean_kmh,Q2-moderate,18,0.022556692118907328,5.50736075694566,5.0799362024386845,5.953572373311876,8.770022035376357,7.941132767789051,9.631541956985963
see_v2x,aoi_mean_s,historical_average,5,speed_mean_kmh,Q3-high,19,0.022975109456279584,5.9166401250378815,5.477796941266262,6.37125838793872,9.540093312412248,8.592139642826996,10.553019816940168
see_v2x,aoi_mean_s,historical_average,5,speed_mean_kmh,Q4-severe,18,0.025523084200470312,5.448135457262968,5.262975893003493,5.660262676229173,8.422894299527286,8.040938560271423,8.829694775988909
see_v2x,aoi_mean_s,historical_average,5,vehicle_count,Q1-mild,19,0.022283136818086885,1.7761263951579616,1.5958091537454395,1.9531051884864994,3.1560948225007137,2.8961877981852306,3.435749950196772
see_v2x,aoi_mean_s,historical_average,5,vehicle_count,Q2-moderate,18,0.022556692118907328,2.179272341639106,2.128061739257323,2.2243472570935072,3.7512180138384466,3.6294761398029713,3.8945509294364427
see_v2x,aoi_mean_s,historical_average,5,vehicle_count,Q3-high,19,0.022975109456279584,2.1914855322983264,2.0661758250780875,2.2885680093613257,4.318277205104634,3.9873738885135297,4.540931756251182
see_v2x,aoi_mean_s,historical_average,5,vehicle_count,Q4-severe,18,0.025523084200470312,1.3343820611526198,1.2834440033721712,1.3857313168804282,2.2669465402468365,2.207950070372004,2.3296059245808003
see_v2x,aoi_mean_s,historical_average,10,flow_proxy,Q1-mild,19,0.022283136818086885,18338.27205047878,17620.213814348936,19045.793557557496,29436.87784699656,28001.993202799877,30891.822388259843
see_v2x,aoi_mean_s,historical_average,10,flow_proxy,Q2-moderate,18,0.022556692118907328,19298.161374494466,18297.523102061914,20321.51782355914,31457.965673495608,30204.015827575236,32925.71753012393
see_v2x,aoi_mean_s,historical_average,10,flow_proxy,Q3-high,19,0.022975109456279584,19270.588103528196,18285.832761960777,20238.34006610302,32414.669949916202,30985.03894120094,33785.765598604456
see_v2x,aoi_mean_s,historical_average,10,flow_proxy,Q4-severe,18,0.025523084200470312,19670.90144795889,19035.110301482386,20317.991393553908,31882.775711294056,30737.37595006393,32997.29353908401
see_v2x,aoi_mean_s,historical_average,10,speed_mean_kmh,Q1-mild,19,0.022283136818086885,5.378720376157224,5.139083040629089,5.615494098073517,7.922900613281181,7.528287412115572,8.316838375330143
see_v2x,aoi_mean_s,historical_average,10,speed_mean_kmh,Q2-moderate,18,0.022556692118907328,5.686530532735242,5.300427749973271,6.068651982573237,9.11464784468477,8.280110429050081,9.997624614433139
see_v2x,aoi_mean_s,historical_average,10,speed_mean_kmh,Q3-high,19,0.022975109456279584,5.891633748191534,5.40855433133123,6.418859345549423,9.675780902465183,8.720797451205271,10.709760018620148
see_v2x,aoi_mean_s,historical_average,10,speed_mean_kmh,Q4-severe,18,0.025523084200470312,5.318499831848178,5.090319540037199,5.558747267014745,8.153029524831602,7.658345021621893,8.625124950322524
see_v2x,aoi_mean_s,historical_average,10,vehicle_count,Q1-mild,19,0.022283136818086885,1.7583394620561317,1.541812406268771,1.968522867794664,3.020807874842395,2.6745074922087406,3.3643870520440458
see_v2x,aoi_mean_s,historical_average,10,vehicle_count,Q2-moderate,18,0.022556692118907328,2.1749663585092547,2.12228566638017,2.223502108145456,3.6856807986892193,3.598891313575806,3.788206645909146
see_v2x,aoi_mean_s,historical_average,10,vehicle_count,Q3-high,19,0.022975109456279584,2.195421700507719,2.0547929559021103,2.298797325445337,4.15528568267421,3.8204567903769067,4.41031296711476
see_v2x,aoi_mean_s,historical_average,10,vehicle_count,Q4-severe,18,0.025523084200470312,1.2914476403569524,1.2340664589244235,1.3466535299659914,2.2320961338425263,2.164850326795095,2.2974951111210062
see_v2x,aoi_mean_s,historical_average,30,flow_proxy,Q1-mild,19,0.022283136818086885,19362.853353359562,18769.514157602865,20011.21955156112,31910.49818947757,30776.81232600224,33096.90137228383
see_v2x,aoi_mean_s,historical_average,30,flow_proxy,Q2-moderate,18,0.022556692118907328,18158.987144990202,17474.380717605807,18881.248314010212,29976.043090416777,29034.727373761718,31054.4288377606
see_v2x,aoi_mean_s,historical_average,30,flow_proxy,Q3-high,19,0.022975109456279584,18974.131328188803,18334.959476926666,19701.088957714204,30666.934702692695,29748.56080770441,31501.077870297748
see_v2x,aoi_mean_s,historical_average,30,flow_proxy,Q4-severe,18,0.025523084200470312,20944.768014352103,20052.357447760955,21719.475700303647,33681.88696821538,32331.64402538858,34860.77878272606
see_v2x,aoi_mean_s,historical_average,30,speed_mean_kmh,Q1-mild,19,0.022283136818086885,5.519844442843843,5.210349123185089,5.838223397567533,8.174979472471323,7.660759826068046,8.721950356361816
see_v2x,aoi_mean_s,historical_average,30,speed_mean_kmh,Q2-moderate,18,0.022556692118907328,5.401509269645053,5.18796435804312,5.60607140541394,7.955308461296736,7.629500720128171,8.29581629254272
see_v2x,aoi_mean_s,historical_average,30,speed_mean_kmh,Q3-high,19,0.022975109456279584,5.799613750499387,5.499910222238079,6.150369915276137,9.256736485058457,8.49260282576387,10.016176476917638
